Soil Type,Rainfall (mm),Temperature (°C),Humidity (%),pH Level,Nitrogen (N),Phosphorus (P),Potassium (K),Irrigation Type,Farm Size (hectares),Season,Altitude (m),Region,Sunlight Hours,Water Availability (liters),Recommended Crop
Sandy,1334.8295866393307,37.1876374156311,37.53275291547493,7.660563254265557,499.39646790782723,87.23945633548149,83.12458050899426,Drip,19.488719769089112,Summer,291.3007122508628,West,9.199203986214242,2202.3644911236734,Soybean
Sandy,1151.8923523324295,17.486385995485183,63.74118697248992,5.538649666428208,34.00043860598922,61.311623906924154,76.67683563383358,Drip,0.6598672620537628,Summer,1190.2327096444621,South,6.6003880293992,3626.4877978925165,Sugarcane
Sandy,1248.5294922198846,18.158491783858928,52.278554617402435,5.522373144095159,86.96496848121713,15.720388355695425,35.06426914571469,Sprinkler,18.02689980872376,Summer,412.5822998397221,East,9.532133846016096,4675.408205035639,Maize
Loam,1056.4183767239324,32.78194787253891,78.29812637517898,5.938610287107196,8.813443097669149,96.23380574812069,37.681062777421246,Sprinkler,18.656848812895337,Summer,654.7206560653063,North,10.67037368611927,2602.3814964210897,Rice
Loam,1099.9595338732083,23.492195273516202,83.42609423368825,6.26376154219363,77.67984372086308,51.83654633353206,53.35544335535795,Sprinkler,19.23990824742166,Winter,558.1817933609955,West,6.559968721618958,1769.3726259000857,Sugarcane
Sandy,1303.9543470349151,33.301316708655435,20.850974003417075,6.429594534929689,84.75476330547363,7.289845187165501,0.02410046851345493,Drip,0.7549924164049896,Winter,1295.2801762785423,East,7.035944406585538,2082.8910327839335,Potato
Sandy,524.5684115169418,11.960984726931557,67.18139433411548,7.378940258916709,18.181765283733874,62.68329044150672,24.124433603802785,Flood,3.848166312731025,Winter,233.4894651344418,East,6.073743966934026,4416.0032939854755,Sugarcane
Clay,836.2524527360827,24.62713581020153,23.628505938381032,5.198381512580424,43.03465323722004,25.31989070128102,20.823180860821445,Sprinkler,13.248407810318106,Summer,870.1850794579435,West,9.561915476680863,3286.5588930805916,Barley
Sandy,487.5722743654829,11.00840800549848,58.42010655541492,5.121354464791232,16.54997746636556,80.36934518773025,25.048294674976347,Sprinkler,0.9967174888345891,Summer,255.98933369244023,South,11.320406351675427,2820.044129227829,Tomato
Clay,1483.968410395641,11.879596103660635,40.13429103305747,6.371686970303681,70.66041289942177,81.78220735661907,80.59058425334413,Drip,1.7403754254417643,Summer,1071.9539623916708,South,10.023979896012598,1598.5468860357068,Rice
Sandy,1427.2771415925972,37.19312360033233,41.474361966549885,7.440072922482932,53.534776806165674,97.89473558546618,27.967385654644318,Flood,4.811038037022118,Winter,1362.3632853019976,South,11.892240525545892,2798.9092332951277,Maize
Clay,251.25485477905767,14.177361133527855,44.70709524166496,5.677023700347689,63.5323346708321,50.186953102450374,19.152132205014816,Drip,10.492575490505741,Summer,680.1810981075174,South,6.378201914998569,2113.9680134295468,Soybean
Loam,1117.2477242703949,25.972620468256515,63.490471433472706,7.24526568439688,19.648696695621116,45.495687972773716,50.42634607930315,Sprinkler,11.145099905702747,Winter,757.733777384215,West,11.418006510908977,4772.6525114133965,Cotton
Sandy,1402.8228126403656,-50.0,43.38349759681385,5.909398482791048,21.17458620524195,75.34756054464806,86.56450363727319,Drip,1.168091894473335,Summer,1394.7631129000054,North,10.884409724320085,4536.280437662925,Sugarcane
Sandy,434.7479486655336,20.42029978776528,71.28893354131964,8.101301380847307,4.149732550990636,13.247065634192657,24.134970383749987,Sprinkler,3.8221613902398572,Rainy,805.4375135415678,East,7.88544912299703,1335.610167312792,Wheat
Sandy,938.3287997184183,36.99500037061817,48.31691699017088,8.134914804933157,32.20675351957297,54.69155137931242,7.853624279279869,Flood,10.244260630025778,Winter,757.0177351718634,East,11.84115931102351,3066.6139570449714,Cotton
Sandy,1390.1347868644543,10.654701903264685,24.7847240216971,6.040505214984643,55.97446613336749,54.624760013085094,35.64047358496647,Drip,12.081842108396403,Rainy,888.577198921241,South,7.7276264890284905,1900.2333820586882,Potato
Clay,244.12977216153848,29.913690585267673,74.8631889738875,5.804978138871341,85.79349139973289,8.947312281038721,74.76518245649778,Sprinkler,3.3938330814812,Winter,1049.3831177262803,West,11.335828342969311,2643.1083580971626,Wheat
Sandy,1106.6463474208917,38.901833026406514,40.00308272148942,6.439563902231809,66.69274474586807,41.798408550691356,55.06905446947946,Sprinkler,8.277407532965928,Summer,204.9808938761955,North,11.284491462445136,4507.3919930058255,Wheat
Loam,586.553709584316,26.805045503855258,50.29368157194838,5.841860548130521,43.53963233997514,85.3284798567202,81.67933695743474,Sprinkler,18.135828012080573,Summer,1240.6102652251982,North,10.545945699617835,3110.058079554179,Wheat
Loam,1401.7150539894894,38.104673860992754,67.9810718255331,7.353343451520963,95.31201143941378,85.61536219946603,95.9592147609234,Sprinkler,19.978536097400355,Rainy,681.4822898072259,East,9.380822842877112,2336.8611734830392,Cotton
Sandy,,11.567736378580713,43.271931000409836,7.891226395918999,71.92452005758318,9.9237664919681,79.26624767516171,Drip,19.750681869207256,Summer,154.90533935135403,South,6.720016497701328,1831.5534164199883,Potato
Loam,1427.5464358474642,22.56379957222484,23.960995930270094,7.35582245818926,93.016520286255,9.072088274783086,60.38030788437534,Sprinkler,17.692652950594013,Winter,1189.964870337409,East,9.19183040697899,4201.299437625958,Maize
Sandy,816.4784816547029,17.804733728861535,46.174473290896955,7.885226565372723,52.75879732721657,26.26954770019353,49.33415880523805,Drip,8.195871715023943,Summer,596.5774589450946,East,8.140777533929608,3498.0720614573884,Tomato
Sandy,1320.6554462861075,31.924628949421894,86.11140078860124,6.389472567726159,25.89042747931396,87.47660625539935,4.006908634826667,Sprinkler,13.888198695458291,Summer,195.53286788782822,North,10.753302198932111,2872.261841704925,Potato
Loam,1297.9142180955914,39.4389127149174,64.92140781089907,5.547109397481013,5.282668636472199,12.890258507349895,98.43219788140412,Drip,8.623548441791874,Winter,968.9796073377133,West,10.548775238981069,1869.9374154519123,Maize
Sandy,614.8306152162323,17.695901873327436,67.00354040670449,7.582828315891573,72.60848514838504,71.99968026274462,38.348112257504255,Drip,13.146277023071955,Rainy,1326.1904624787805,North,11.463675044235632,2336.985496628525,Maize
Loam,1277.5901163958806,29.625238044222233,64.25975075463478,6.261660767995439,12.130299800553413,10.116561961310321,15.222821391686681,Sprinkler,6.533933183904923,Rainy,1337.2425886502801,East,6.088980974590247,4839.373706954074,Wheat
Clay,248.10992513014043,15.942928982792203,33.92944972716057,7.349447888301963,30.277512827196716,62.31378537478254,66.67088553964568,Sprinkler,12.320943945401474,Summer,1438.6120384730111,South,10.854619300938277,3080.359750423337,Rice
Sandy,975.1508420266689,26.959907637148298,49.28337048715961,5.94725379693618,53.24709078838974,35.60672991191448,28.428828909545935,Sprinkler,10.713290682780572,Winter,1308.1729166616976,South,11.630772318748013,2602.7971249730117,Cotton
Clay,499.01148847401396,23.917974600650084,72.56578588543228,5.284303721823354,56.441658777974766,78.8913962965867,58.57782709310476,Sprinkler,0.9773651833573991,Rainy,53.104333050939076,West,10.7358026946489,3085.6881693932955,Maize
Loam,356.73695151046246,39.16015988894611,27.09610282872114,8.474036284207171,60.0583196987136,23.36904488253636,58.67679078445912,Flood,15.918706623049218,Rainy,601.3496912994158,West,6.7811667592222005,4115.954023598435,Cotton
Clay,300.0391621179719,28.255818180893996,39.449694326279854,5.5467052777570975,16.625533034970065,63.920182938995985,44.572982090286914,Sprinkler,0.7320077287805344,Summer,1236.8867408629794,West,6.487674629045326,2360.435746011475,Barley
Clay,1105.1754086415817,20.485191162604565,39.34233759260975,8.459473478872184,37.97374048216488,23.568253457588494,83.61186155450426,Sprinkler,6.216540873939384,Winter,581.0668586977876,East,6.125071438846205,1714.8244837304355,Tomato
Loam,641.8374528984859,13.422873546638002,50.241324931615424,8.420479763982566,61.71942271169667,71.36602831121537,26.496706155544302,Sprinkler,0.6155192763530462,Rainy,922.2453342505739,East,9.772471354968426,3339.744473356191,Barley
Clay,1142.19680298739,14.537404862048037,88.62581186595295,7.778363363678139,96.98188646337847,87.36780345607488,44.86325916177341,Drip,7.835927559256365,Summer,929.1595736930714,West,9.778035911159325,3660.8164139242685,Maize
Clay,284.9632430386251,16.759507898537052,24.725178267867534,7.307980367286992,72.76311376996887,12.680179912676003,53.76921285909715,Sprinkler,1.7316302992007164,Summer,579.2866908562934,South,11.921482285309274,3850.8720118341985,Potato
Loam,609.8774391797934,17.52899984020894,56.30906960664165,7.022324675878796,92.26037570939579,86.65956885955035,66.36247207672996,Drip,18.313463853209203,Summer,1361.487194557867,South,8.388259044624574,4527.950363064519,Cotton
Clay,901.3386800879384,35.51848173523413,32.55552774085473,8.03135540882242,76.2212058314177,59.35752544142979,78.39718505055895,Drip,8.605746255675937,Summer,779.6811008098705,South,7.99143770938498,2484.6964827564525,Barley
Loam,1227.9401142906527,100.0,87.9473581786821,6.013038325668208,59.171696889240046,12.711049086702397,39.480728287825606,Drip,9.460167609855997,Rainy,723.9370986093762,East,9.746549563106354,1301.4195849155672,Cotton
Clay,614.3782538116909,25.701727341230992,9.074813728511096,6.63688424369707,19.202336913634454,42.7541855359712,64.6046944096596,Drip,7.3220796037716696,Winter,1496.394931209749,North,10.953652035045565,4833.394334523769,Potato
Loam,1013.6587893681118,13.443066156076524,48.25207016531139,7.167864892782757,66.66856518925131,16.08602934850979,15.061095306851913,Flood,12.736370006934441,Summer,765.5755279052942,South,11.62064369713801,2740.0477097499006,Barley
Loam,1351.7710727070432,35.80419080048305,71.65194893842244,6.439166665543219,62.337956595990704,70.03478888665695,93.26481005424786,Sprinkler,15.795958274054973,Summer,308.6774652964425,South,10.818744997074232,3493.030038692525,Cotton
Clay,1000.6221446369959,31.68442909625451,69.31880996192118,6.496202589315938,60.24691704572665,75.88681344179497,38.305880642100355,Drip,13.138861489455069,Rainy,793.9506631519852,South,8.560043883694828,3665.221292513169,Potato
Clay,502.8473171797239,12.030050857000047,49.59100458257526,6.155996336257296,48.978586798824075,10.579652027279895,72.95214219764384,Sprinkler,15.090038808704987,Summer,1230.3242665038986,West,9.809485411872384,3186.054834804814,Wheat
Clay,231.72101602349943,31.23505291689306,44.25669175669027,6.974811358395876,52.86566039892756,50.613985269464436,2.0341081882177647,Drip,18.166486438430578,Summer,1176.447474002508,East,11.137795960296701,1821.0301189450804,Sugarcane
Sandy,1331.1285360712088,26.30614652027938,47.83286649870094,7.977010848052906,33.44425271181041,81.46250560259172,20.5187142904807,Flood,17.33915736759286,Winter,1193.443559407283,West,8.943658129870437,4020.572200464566,Wheat
Sandy,227.65023410550327,12.451760372403347,38.49933842110475,5.705349323022095,51.931269264230316,93.61630415509966,48.7082544323578,Drip,13.644139828697067,Summer,1076.6344867969722,West,7.300119862232356,4215.0078972163265,Tomato
Sandy,1337.1121744894592,23.749019245859692,34.373305709475986,8.270515635637045,19.755590567847825,51.351786674177,87.82524677323465,Sprinkler,4.685440276636358,Rainy,418.61585214669793,North,7.0183406384872375,3211.9023440697592,Maize
Loam,887.6182742353756,24.54088861390141,53.8127788291223,7.411806788118804,80.51743973603767,95.02792236114071,52.72551499506771,Sprinkler,12.935205595317612,Winter,1300.0219244683356,West,6.00094646746834,2954.2446423393662,Rice
Clay,1420.788008066765,14.973236204898273,38.79736292473251,7.8814562443801055,18.577695469870783,53.56889704560298,92.98704822938791,Flood,10.368620366939963,Rainy,1345.4930247955845,North,10.309427969887706,1455.7527325119413,Sugarcane
Loam,1238.418206505765,38.37094441000847,40.12231654280751,6.946667424205041,8.496628988946641,39.419049459990795,48.37968965827963,Sprinkler,14.485775004703191,Winter,331.52141009689615,West,6.6665832530759435,1335.8066459991353,Maize
Sandy,1497.3143436933387,35.49926114441986,65.972924443219,7.728308454984222,43.62460263571574,84.82031285528954,49.044909673594994,Sprinkler,16.742167143661842,Winter,239.16067299952118,South,7.463034598175643,2358.259382254115,Barley
Clay,655.9253600872232,30.07067011987325,87.79761321899245,5.0567013906881355,65.83074395060619,49.2982710458089,11.974678850053188,Drip,14.98306919513514,Summer,1464.6272044542125,East,7.78725798913676,2243.384622069573,Tomato
Loam,1197.344775610465,23.868866830018217,62.254604039156256,7.864331486728373,43.771682493354135,47.190251056452304,80.26562441522198,Sprinkler,17.007942814245062,Summer,1309.0697472930335,West,9.36227916082061,4814.625803853085,Tomato
Clay,722.5101876920148,22.352966247535257,35.2806528444912,5.140486006798783,27.67541319513086,49.03124894098283,24.69654124670625,Drip,1.7453942801499651,Summer,1345.1924134544226,North,8.387743663774614,4134.4909697737185,Cotton
Loam,823.8383063950815,29.529204014528624,25.290852969784687,8.11469681727002,55.817118389044076,84.67850018697453,89.9612489372315,Flood,1.116590745630547,Rainy,1335.245757705373,East,10.048043952138972,3639.6971810362397,Tomato
Clay,1015.7571021838811,26.362956082207162,86.59962545918961,8.471869615335251,34.700233541219994,83.19415416880521,91.0824220330396,Sprinkler,5.540761070142082,Summer,835.4458948489062,North,6.333831955972216,3070.5923560704205,Barley
Sandy,1335.7802484422405,11.868193176456568,40.810355321513356,6.029236117618723,93.28676901266331,40.35199924402112,94.33101118741497,Drip,18.062988640118252,Summer,987.2825181654096,South,6.743635165586637,1669.4701229066054,Soybean
Sandy,,25.37507946310995,26.44468902577328,5.736114947000278,92.2645139603572,33.3299859870525,52.023048910309,Sprinkler,16.56135539418749,Winter,840.7761355937804,West,8.9952690211996,4913.826688737136,Tomato
Clay,1198.7554380238737,34.192108516985186,61.93312110052671,7.678771773503143,50.23718199720955,49.19280240391293,67.70937847836443,Drip,13.813182307008576,Summer,124.24920632597716,East,8.02178872708098,2500.1627929608403,Wheat
Loam,743.0968168175339,23.77719632790874,63.655414480318626,5.885592193220886,32.78839940182585,57.277250973710906,77.85158800616635,Flood,14.164794015074461,Summer,1130.9794737615202,South,7.774880176508159,1427.7024097889791,Soybean
Sandy,747.7641029601913,11.558697326628053,65.39533740830817,8.029468341102712,73.71324139566391,23.833721062799697,13.10146186504656,Drip,14.670074150535145,Summer,782.7314483370264,West,6.402168474225136,2975.1955828629843,Soybean
Sandy,1158.856992065559,33.588345981520995,38.71814195002789,5.359949072551169,3.671294348306664,79.39550847155907,60.09571949974972,Sprinkler,18.880752659452565,Summer,989.1781584458331,West,11.374315048488008,4495.992046452333,Barley
Sandy,510.410289498793,16.04091346407923,21.057747895013254,5.440843187327754,47.47690060436513,48.648276573242285,3.4297901303311673,Drip,16.727727469997372,Winter,778.8277172145262,North,10.150911516750305,4549.164007109318,Sugarcane
Clay,343.61634707081305,17.758625046641164,87.55107586181303,8.427030442852153,499.39646790782723,33.40455484199596,49.75660833887259,Sprinkler,12.656112547027426,Summer,763.1264173675611,North,6.729708940917896,1043.863664225789,Wheat
Clay,661.0088049330095,14.941190602968877,37.562513198377175,7.358436143945016,92.05358851025547,10.68209929639906,15.48426816202274,Flood,13.48145098751424,Winter,299.0942087427619,South,6.3902757464228435,4545.182979005599,Tomato
Loam,573.4106891503063,19.906451946144927,67.32184016367833,7.964105285501335,1.2003027272682543,23.884516040360694,18.29229259620847,Drip,4.667935110191878,Rainy,454.134886954666,North,11.849235200587458,2085.936869999434,Soybean
